,enthusiasm,urgency,surprise,trust,curiosity,greed,exclusivity,other,dominant topic,sum,subject lines
23,7.669394140114908e-05,3.190995489162874e-05,6.0299963446933866e-05,0.00010217051533124235,7.590721279704466e-05,0.9995837558206622,3.9687538537508954e-05,2.95750529322767e-05,greed,1.0,"Mogul - plus, Talking Turkey On 'Gobble'"
24,3.504079851241983e-05,0.0013161209971362814,0.00018911370733419523,0.0001312448695169013,5.028153480340376e-05,0.9981505839726319,5.570043984481827e-05,7.19136802202302e-05,greed,1.0000000000000002,"Tanish, Reminder, $32K scholarship expires TONIGHT"
25,1.870710324744622e-05,5.689156002900995e-05,8.784701409552497e-05,0.37524767201934817,3.9709743754912444e-05,0.3819409944104298,0.2425964031201323,1.177502896297339e-05,greed,1.0,Computer Lab Opens; Hispanic Heritage Month Begins
26,7.213826627447056e-05,0.00010146768247732075,0.00026731613396577345,1.0051573957550653e-05,7.291621533474796e-05,0.9994544170030185,1.8090963667882354e-05,3.6021613039747582e-06,greed,1.0000000000000002,Deloitte Recruiter Coffee Chat Confirmation- 2/23/21
27,0.41910162939907347,2.5781002958052734e-05,1.720464831332264e-05,2.0194876863699886e-05,1.265533761927808e-05,0.5807503199415734,1.8134453450839248e-05,5.408034014819831e-05,greed,1.0000000000000002,Ritvik Pandey mentioned you in Calculate S&P 500 stock change up to 15 minutes after important phrase is said (determined via PF-IDF) and put in CSV for training set
28,7.550708825405628e-05,0.00016752174602496916,6.77986594313599e-05,5.832023606204064e-05,0.9991796349371499,1.4012430611164177e-05,2.3971895284374246e-05,0.000413233007182067,curiosity,1.0,"Week In Review: Magnetometer, Podium, Reimburse, and more"
29,5.7211007421226555e-05,4.971951066534194e-05,5.590853825764535e-05,5.746255884810007e-05,0.8397098790621812,0.15995473163841634,5.809129073223721e-05,5.6996393477815835e-05,curiosity,0.9999999999999998,scholarships for CA residents
30,0.00011757954061583422,0.00013210792235291577,7.205597362847979e-05,0.00014308995072975387,0.9993680785295714,7.658832710062014e-05,4.1445641996038356e-05,4.905411400498801e-05,curiosity,1.0,"Nostrum - plus, The Words of the Week - 1/29/21"
31,0.0001427607095197073,0.0003722245079911817,5.8899248629292006e-05,3.7293876130367864e-05,2.6199887443008546e-05,0.9993202783225406,3.906429410462398e-05,3.2791536414346013e-06,greed,1.0000000000000002,RE: Action Required - Last Chance! [8 PM EST]
32,0.00023050577593443461,0.00013149325287405616,0.00018446518013136154,0.00021773676836422747,0.977291893850232,0.0002047375029862427,0.02156224404692074,0.0001769236225568929,curiosity,1.0,"Reprise - plus, A Few Words on 'Toast'"
33,0.00019738415346886388,5.421254109255961e-06,6.092948002660696e-06,6.261494748500306e-06,6.364124614054117e-06,8.104748058280083e-05,0.9995248316548142,0.00017259688965960696,exclusivity,1.0,"You're Invited: Motivation, Positivity, and Perseverance Masterclass"
34,3.229266215533356e-05,0.0011280042203844444,0.00014903408192001803,0.00010196820646657045,1.7329920130702584e-05,0.998489497580238,2.2472351749528438e-05,5.940097695544641e-05,greed,1.0,Tanish $32K Scholarship Giveaway Expires Tonight!
35,0.00015372144564791568,0.2005363940271089,0.00011078011165768545,0.00014091520589699406,0.798742503762567,0.00012608912293160683,8.341496714331861e-05,0.00010618135704655545,curiosity,1.0,"Optimization - plus, 9 Words from P.G. Wodehouse"
36,0.00010703692935318373,0.0002546342925254363,0.0001710908273343507,9.209946358581397e-05,0.9991524450658118,9.321536714702889e-05,4.168833443614127e-05,8.778971980616871e-05,curiosity,1.0,"Effusive - plus, The Words of the Week - 1/15/21"
37,5.664624294274305e-05,8.497290382083434e-06,2.342770516376132e-05,3.5732862057309694e-05,0.6269394466064347,0.00012686509908562419,2.0561614519295173e-05,0.3727888225794146,curiosity,1.0,"Welcome! Are you interested in this job near Santa Clara, CA? I found it while browsing Jobcase"
38,8.994053285029249e-05,0.00014022330701815005,1.2770064217461193e-05,6.448874355349925e-05,0.09009005025829417,1.4057461364963751e-05,0.9094920876745415,9.638195815998367e-05,exclusivity,1.0,Participate in an International Study on COVID-19
39,0.14250163594305384,0.00015418515596778232,4.869658962918486e-05,8.040568866445577e-05,0.8570616721471112,5.382198351023164e-05,3.8960263195776845e-05,6.062222886758283e-05,curiosity,1.0,"Ad hominem - plus, The Words of the Week - 1/22/2021"
40,0.001991837175381503,0.004780982821832186,0.0026483740705315548,0.005544239644248446,0.9718807691902467,0.006723652563598102,0.0007503924616731136,0.00567975207248833,curiosity,0.9999999999999998,Notion 2.10
41,7.603885771922502e-05,0.998744237540393,0.0008723060457493402,8.553235055230486e-05,6.477256827119319e-05,1.0595424440819852e-05,3.2023332525793754e-05,0.00011449388034829447,urgency,1.0,Ends soon: $1 a week. The sale is on.
42,0.00040339646994372704,6.761925855867136e-05,0.7848048909251887,0.0005865947523009514,0.21254667693938803,0.0006324285087120825,0.0003651605640453642,0.0005932325818625285,surprise,0.9999999999999999,Sign Up for a Late Start Class or Get Help with UC/CSU Apps!
43,0.0006699357094763496,6.532546851304215e-05,0.00016749946478660153,0.00010179785609114773,7.666324413643627e-05,0.9986539607129438,6.800522883729285e-05,0.0001968123152153837,greed,1.0,Want to win $500?
44,0.00018065703374415206,4.034062343576617e-05,7.585693686517099e-05,7.092140730224149e-05,0.4263055103085702,0.00015874820526277255,0.00022926700321450962,0.5729386984816052,other,1.0,NEW jobs for Business Administration majors!
45,0.0003982850282820697,4.94977579791457e-05,8.530238798342343e-05,0.00011053348748226687,0.9991199347764391,9.769535023071065e-05,6.169704632350928e-05,7.705416527971865e-05,curiosity,1.0,"Posthumous - plus, 8 Words for Being Quiet"
46,0.007001098602590298,0.0024024837712881384,0.0016739894115025235,0.003960625464956049,0.9515285380472248,0.023362490680869326,0.0042325864370943945,0.005838187584474262,curiosity,0.9999999999999999,You have a new message!
47,0.0013266902716398993,0.030600736515062146,0.008986493693958103,0.0036952730404980552,0.0008989257177328469,0.26149865058364585,0.0007013627089593076,0.6922918674685038,other,1.0,Make Me an Offer
48,9.56430832498082e-05,0.000180606927255067,0.00012260543298378172,0.00012541052313514404,0.9992527759003121,9.186646259930972e-05,4.865155334500587e-05,8.244011711981888e-05,curiosity,1.0,"Baksheesh - plus, The Words of the Week - 1/8/21"
49,7.07308911597734e-05,0.5063955836134699,0.4925263294059495,0.0001948088020612461,6.894987127711619e-05,9.525877622192505e-05,6.869541970758018e-05,0.0005796432201528552,urgency,0.9999999999999999,Ends soon: $1 a week. Keep current.
50,0.00039286062232624677,0.0008416173360528754,0.0006719766630392143,0.9971306967627616,7.970545654194018e-05,0.00016804963823660138,0.00020657661081873387,0.0005085169102228031,trust,0.9999999999999999,You Won't Believe What is Online This Fall!
51,6.491362404386017e-05,4.6452832522966765e-05,8.546949018835274e-05,7.66419302019464e-05,0.9995842612670611,7.536961118501162e-05,1.5475094348805343e-05,5.1416150447910806e-05,curiosity,1.0,"Tell us about Daision.AI, Harvey Mudd College..."
52,0.0005717799866043464,0.027378724522013165,0.000556684496214036,0.9617321773619351,0.0018443127532422013,0.0003019332402540476,0.0073222943305668335,0.00029209330917025715,trust,0.9999999999999999,Potential Advisor Opportunity
53,4.072972497465709e-05,8.817416056470957e-05,7.095490095753205e-05,0.9995322644586602,0.0001539852254834473,2.8707594248070596e-05,1.1977204411377452e-05,7.320673070015379e-05,trust,1.0000000000000002,[econ 100B] Announcement #2 on 12-31-2020
54,5.499818968348217e-05,0.0001882830745386978,8.292583711396427e-05,7.542172688024724e-05,0.00014023502526205883,1.6895220839561028e-05,3.0061993830123126e-05,0.9994111789318518,other,1.0,"Week In Review: Touchback, Multiculturalism, Pariah, and more"
55,0.00015232596084625039,6.207453554142687e-05,0.00010700086208276745,0.00013866249230857364,0.0001506830967718352,0.9992548226438641,7.741602732147824e-05,5.701438126343747e-05,greed,0.9999999999999999,"Nebula - plus, 'Elude' and 'Allude'"
56,0.0008577223300204579,0.0008740405735353009,0.00023810362605869697,0.0008616679942879571,0.48654166171691754,0.5084402236650868,0.0007150000724705583,0.0014715800216228859,greed,1.0000000000000002,Message from Tab
57,7.583112038466053e-05,0.0001678734531403284,6.810924605240826e-05,5.8631644655779084e-05,0.999177107816882,1.4295968991590635e-05,2.4259280958164546e-05,0.0004138914689350727,curiosity,1.0,"Week In Review: Preemptive, Deadname, Unsubstantiated, and more"
58,0.00010759823174242383,3.59214674502366e-05,5.713840400220675e-05,0.9994774419409607,0.00014831184471250633,5.879737819611171e-05,6.535040364405742e-05,4.944032929181099e-05,trust,1.0000000000000002,"Presage - plus, When a Mistake Leads to a New Word"
59,0.00011718741267501435,4.3222956350869015e-05,0.00018680950567919106,0.9987604269582111,0.00031067702570490303,0.00029215854557673975,3.9111680109750776e-05,0.0002504059156922681,trust,0.9999999999999998,Coming Up: Virtual Recruiting Events in 2021
60,6.257215323959241e-05,2.0790902939043432e-05,1.5578025724833687e-05,0.3804660733525753,0.6192749010718972,4.335795089082713e-05,8.459663203689228e-05,3.212991069605964e-05,curiosity,0.9999999999999997,"Outcome of your Interview for the 2021 Summer Internship - Technical
 Operations Analysis Intern role at Nasdaq"
61,0.0011840558486535147,0.0018433872484194377,0.004431862924709447,0.0016440612441981936,0.9888185183114884,0.0011242004640414673,0.0005377824626930703,0.0004161314957963439,curiosity,0.9999999999999999,There is still time to register for Fall!
62,1.250884964515489e-05,1.9877091542772745e-05,0.9995792726469568,4.801426045439665e-05,0.0002307417503151758,6.508475529497685e-05,1.0459849155570677e-05,3.40407966351069e-05,surprise,1.0,"January's Hot Jobs: 36 Full-Time, 51 Part-Time, 100+ Internships!"
63,0.3029717381076737,0.0002663747131562251,0.0007577185574895722,0.0009320467077047525,0.6937341905908749,0.00022723465411610328,0.00030985022224530264,0.00080084644673946,curiosity,1.0,Welcome to The New York Times
64,4.112054017173802e-05,0.1787739433629636,0.0001316575761418439,4.508155326020189e-05,2.256312436415945e-05,0.8206921718649376,1.0153172403738024e-05,0.00028330880575713947,greed,0.9999999999999999,Tanish $32K scholarship giveaway expires soon!
65,0.0011282426114252344,0.0006632662304027787,0.2058970927747023,0.0003209210351995059,0.0002899478184938803,0.7896082044632624,0.0015370654745980332,0.0005552595919158126,greed,1.0,"Tanish, your profile's missing something..."
66,0.0526580120419319,4.059717737919854e-05,0.012555701854917107,0.00012127398935914024,4.7703355749384426e-05,0.9344827202302568,4.744345973888956e-05,4.654789066755006e-05,greed,1.0,Teaching math outside the classroom?
67,0.0004905515672686391,0.00014991956740047482,7.464381092647229e-06,0.00026680915345146953,7.796148170953586e-06,0.9989791274046878,9.072303677404134e-05,7.608741153918912e-06,greed,0.9999999999999999,Thank you for your recent interest in Maplesoft.
68,9.428677992939907e-06,8.203282331379596e-06,0.00027630631155137225,0.0006907914471088948,0.9981186596884104,0.000550846330704374,9.572483971216655e-06,0.0003361917779295205,curiosity,1.0,Remote Internship Application
69,1.2165503239893143e-05,1.0582351224337794e-05,0.0014034616384696207,1.2218610845902212e-05,0.9975104482870307,1.2522915884535608e-05,0.0010264805020863785,1.2120191218545998e-05,curiosity,0.9999999999999999,Our emergency aid fund
70,5.523445438245579e-05,0.00017160337512562966,6.284472087478276e-05,0.533505036103839,0.00010944147098697804,4.068569325305856e-05,3.750629443036386e-05,0.46601764788710764,trust,1.0,"Week In Review: Short Selling, Home Run, Muzzle, and more"
71,0.3203774322963123,0.26162116413542613,5.85183282047536e-05,0.0011250996004788637,0.4156001123156156,0.0008225117087649058,6.0829160233897754e-05,0.0003343324549633278,curiosity,0.9999999999999999,"Find Out How Mission ""Cares"" For You"
72,0.22329631966824423,8.795996988484499e-05,0.00012395127408171,0.7762243817654667,7.748241269520623e-05,6.538312374357266e-05,5.1083632026460294e-05,7.343815385733143e-05,trust,1.0000000000000002,"Pedantic - plus, 'Intra-' and 'Inter-': Getting Into It"
73,3.8089144140533914e-05,7.5015750297614964e-06,1.4335208626935517e-05,8.671676224302645e-06,0.5353423151546284,0.4645555039963608,8.766708416146068e-06,2.4816536572913282e-05,curiosity,0.9999999999999998,Hi Tanish! I saw your interest in Deutsche Bank jobs
74,9.31653748141544e-05,0.9985889656040918,0.00010878147736654129,0.0007398087077024635,0.00013937634545893167,9.815248732976989e-05,2.284830752608777e-05,0.0002089016957102425,urgency,1.0000000000000002,$2 a week: The facts going forward.
75,5.439859188130128e-05,0.0001310304324596696,0.43690468726322007,8.947715972926784e-05,0.00014786008995030888,0.562483423481088,6.834473462290696e-05,0.00012077824704875576,greed,1.0000000000000004,"Hello from Harness: Learn Why One Mentor Simply Isn't Enough -
 Harness Event: ""Building a Brand From Scratch"""
76,0.9996846658550361,2.6834490618522928e-05,4.472051701437716e-05,5.717819962085954e-05,6.192443746711201e-05,5.095992256406252e-05,4.849313357351082e-05,2.5223444105400613e-05,enthusiasm,1.0,"Exact - plus, On 'Feign,' 'Feint,' and 'Faint'"
77,1.3361981365373454e-05,0.0001774365462107363,1.3059743868079516e-05,1.3420343166718874e-05,0.00010646794677181588,0.9992686587356427,1.3566198604005187e-05,0.00039402850437044015,greed,0.9999999999999999,Explore careers at Clorox
78,8.95434822581421e-05,0.00010570842557249455,7.921261253529617e-05,0.00010446890848287187,0.9990508733145269,8.664700843766813e-05,0.00041010619485785666,7.344005332889767e-05,curiosity,1.0,"Perdure - plus, The Words of the Week - 2/19/2021"
79,2.4677385768850276e-05,4.204537576146648e-05,3.5984996653501244e-05,3.601504275314387e-05,1.0960128807486677e-05,0.9731229331133601,0.026692378631038405,3.500532585763839e-05,greed,1.0000000000000004,Develop for Good Nooks Survey - $200 Amazon Gift Card Raffle
80,6.09487953695154e-06,0.0010725873307044582,0.00021291720215505113,0.0002012514156488945,6.221508951669568e-06,6.273842546355768e-06,6.187929155733997e-06,0.9984884658913009,other,1.0,Hurry! Your questions expire soon
81,0.00024183448723330277,0.0006948977350655963,6.79935375153087e-06,6.125908967508247e-05,0.00034430594075392077,0.9981998071776029,0.00011683764891286025,0.00033425856700477856,greed,1.0,Finish enrolling for Care.com now.
82,0.00012142855863448792,4.949852185576895e-05,8.53034031702292e-05,0.00011053465068482783,0.999396795117198,9.769646588699845e-05,6.169796817992633e-05,7.704531438965329e-05,curiosity,0.9999999999999999,"Haptic - plus, Words That Are Their Own Opposites"
83,0.994400182795523,0.003692196608817392,0.000673461019632449,2.616517613500356e-05,2.6592226716744464e-05,2.6815627818125764e-05,2.6448879135392575e-05,0.001128137666221876,enthusiasm,1.0,Everything okay with Tanish?
84,0.00040216986966874876,3.6505363565296335e-05,9.488598813500426e-05,0.0002859098952416,0.9989270568072987,8.321852774039219e-05,9.01805059000435e-05,8.007304245030033e-05,curiosity,1.0,520 New Words Added to the Dictionary!
85,0.0001796876589656891,4.532940581545274e-05,4.778477915458312e-05,0.9994458451713315,0.00010006463844787026,0.00011996129762716585,3.5079788304374625e-05,2.624726035344571e-05,trust,1.0000000000000002,"Vaunted - plus, How to Read a Dictionary Entry"
86,3.715997034225463e-05,0.00021143141614683145,0.0993290141887449,0.6839957633818805,0.21616307788560485,0.00011373044567659492,9.44645766627922e-05,5.535813494128079e-05,trust,1.0,TODAY: Houston Freshman Internship Open House Zoom Details
87,1.8394350170348342e-05,7.628187045749716e-06,0.9996998574097548,9.387805195988507e-06,0.0001928015716245107,5.4880314957774396e-05,5.740189741634715e-06,1.1310171509234474e-05,surprise,1.0,"December's Hot Jobs: 43 Full-Time Jobs, 43 Part-Time Jobs, 100+
 Internships, 32 Co-Founder Roles & more!"
88,0.08261332222552521,0.8850007401554402,0.00258537375039232,0.0034489746336635423,0.0019222646140862223,0.01607730931114263,0.003606507675493707,0.004745507634256381,urgency,1.0000000000000002,See what's happening at Mission College
89,0.00042691235144414526,2.7958838681028904e-05,0.0005564523457207438,0.6684178065428039,9.712769088110209e-05,0.3303930487441325,4.8640566754006466e-05,3.2052919582481706e-05,trust,0.9999999999999999,LeetCode Weekly Digest
90,0.004370652899699264,1.4264168948765162e-05,0.0061752208311476615,0.021025331701773828,0.3363425852543219,8.688590567970184e-05,0.00013662220301263733,0.6318484370354163,other,1.0,Introducing Weekly Words for Kids
91,8.081126876792959e-05,0.7942783396462961,0.00013511973218951936,8.72503045386686e-05,0.20505476204119902,0.00020586931054958989,5.5240415262745265e-05,0.00010260728119644856,urgency,1.0,10 new jobs for University of California-Berkeley students!
92,0.9990948040440394,2.363891000996905e-05,2.655733683607663e-05,2.7289291976083084e-05,2.7734916444943386e-05,2.7968036927909095e-05,2.7585333375004713e-05,0.0007444221303905594,enthusiasm,1.0,Apollo for LinkedIn
93,5.5777108179120336e-05,1.9837606059960227e-05,0.9995450858330366,4.1144433868458174e-05,0.00022237300413124485,6.218083667673018e-05,1.0416577166880454e-05,4.3184600880459185e-05,surprise,0.9999999999999994,"December's Hot Jobs: 36 Full-Time, 49 Part-Time, 100+ Internships!"
94,0.00013240837732315694,0.0002930676135790639,0.0008667230553231302,0.9975533996730862,0.0005845061595794458,0.0003334558048641706,6.714830053298717e-05,0.0001692910157119921,trust,1.0000000000000002,"Bugbear - plus, How to Use the Dictionary"
95,0.0018309165790599208,0.0010172449667137384,0.0006041867948192928,0.8906143676641833,0.0001656127988145412,0.0005701302623940215,0.10501146977696989,0.00018607115704521478,trust,0.9999999999999999,Virtual Open Houses Starts Later This Week
96,4.925262934523862e-05,0.0008515968910099049,9.663776867533034e-05,0.0002618974510830931,0.9972590316453015,0.000784199307291204,7.067778731395027e-05,0.000626706519979787,curiosity,1.0,Remote Students Newsletter - 8/17
97,0.0001664063503481332,4.49554343753188e-05,2.26895135754343e-05,4.124266458756291e-05,5.5105097639006664e-05,0.999611317538594,2.1434363968129475e-05,3.684903691260312e-05,greed,1.0000000000000002,"Snivel - plus, 11 ""Problems"" Inspired by Animal Names"
98,0.0003793127994598115,0.9969523133251643,0.00015815869292919003,0.0004377840631224218,0.0004622710780004935,0.001011645431495065,5.670924169755707e-05,0.0005418053681312324,urgency,1.0,What's Up at Mission College This Week
99,9.973845956022238e-05,9.271579772188156e-05,0.9377604049054173,0.02099495021488248,0.035874948895771426,8.805443440313641e-05,2.2180082356220816e-05,0.0050670072098878294,surprise,1.0000000000000007,"October's Hot Jobs - 43 Full-Time Jobs, 37 Part-Time Jobs, 92
 Internships, 29 Co-Founder Roles & more!"
100,6.335150931194362e-05,0.00014908095964353546,0.00011339781620630647,0.7635926055236723,0.23587839518805842,8.735939724116398e-05,3.1340622011819575e-05,8.446898385446629e-05,trust,0.9999999999999999,"Categorical - plus, January 2021 Words of the Day Quiz"
101,0.00015040751513252667,5.1696371802508724e-05,0.008012764084052557,0.00010078897435547694,0.9858010317288701,0.005487475690086459,0.0003651739735628201,3.0661662137379726e-05,curiosity,0.9999999999999999,"Tanish, Pacific Gas and Electric Company is hiring near you."
102,9.832355586641292e-05,0.00020972087308524054,0.0001735516595560391,0.0001239813630928304,0.9991390648066397,0.00014048166670038587,3.660970502807627e-05,7.826637003149901e-05,curiosity,1.0000000000000002,"Capitulate - plus, The Words of the Week - 11/27/20"
103,0.0005940857738375759,0.8978464819568596,0.00012329768135891023,0.00990018028836106,7.590344454386265e-05,0.09081902772371601,6.861294160128498e-05,0.0005724101897217131,urgency,1.0,Everything you need to get started for Spring
104,0.000564430636266159,1.1925355119240736e-05,0.0007420336919842133,0.0005458519190728218,0.0003113303370466236,0.9970500411073272,0.00047062643926862265,0.00030376051391518903,greed,1.0,You're on your way to a shining resume!
105,3.388114464023531e-05,0.9992924159671409,0.0002789527306035776,8.92322443299172e-05,8.965106794968924e-05,0.00013117286055445613,2.9897020486544266e-05,5.4796964294637326e-05,urgency,0.9999999999999999,Final hours: Your $1 a week offer.
106,3.277028025231704e-05,0.0002196387964268853,9.450556279770668e-05,4.5122845781866506e-05,9.29481207902203e-05,1.038115487760959e-05,2.8381850820467192e-05,0.9994762513882528,other,0.9999999999999999,"Week In Review: Black Friday, Ascertainment, Hillbilly, and more"
107,3.061961060834706e-05,1.3559826481443434e-05,4.40555906150296e-05,0.00011279095153933572,0.8802420262198889,0.00264118453592884,0.11581562054638829,0.0011001427185498194,curiosity,1.0,Know how COVID-19 has Affected your Area!
108,0.0010260255894771998,0.0012861311632409052,0.00014152604542097994,0.9736575845012451,0.0008236165150330907,0.0021779266927833764,0.00021925251889720447,0.0206679369739023,trust,1.0,Start Your Dictionary.com Adventure Here!
109,0.0037071988489724736,0.002518294217078775,0.003495179998053913,0.002239428951110875,0.000582102246410149,0.9851029638531311,0.00024028752615854916,0.0021145443590841776,greed,1.0,Get more from Maple
110,4.701734341825952e-05,0.07982456036584087,0.00011256539530380188,0.9196355436429627,7.11227880216217e-05,8.822278079758586e-05,3.390824011206948e-05,0.0001870594435430601,trust,0.9999999999999999,$2 a week: Gain clarity going forward.
111,0.0013101121794627053,0.00018937732387335417,0.0003557494484764193,0.0004495866877545352,0.001007931792707998,0.00112549103195711,0.0010682995946992204,0.9944934519410688,other,1.0,Business Administration? We've got you!
112,0.8136337277068904,0.00015667088095153376,0.0002113513653247615,0.1850787790948812,0.0007004389617822857,7.595825833818227e-05,1.0611651586391077e-05,0.00013246208024531183,enthusiasm,1.0000000000000002,The Holiday Gift Guide for Word Lovers!
113,0.00026469703904058824,0.00012528542703916116,0.00015713960284728393,0.0003337614557749136,0.00012843650233252147,0.00010944840026854348,0.9987362012921767,0.0001450302805202621,exclusivity,0.9999999999999999,Welcome to the Market Games Main Rounds!
114,0.0005969307099491929,0.000649942145927757,7.32017447645139e-06,0.0002125687890326691,0.0002232662307925898,0.9982376037547809,7.60415189926727e-06,6.476404314136992e-05,greed,1.0000000000000002,Scholarship Opportunities for Mission Students
115,0.000559458851234973,0.00010266367742715483,0.10816954503108125,0.0005749903435705594,0.00021566227535624953,0.0002053240448308102,0.0001662008903755725,0.8900061548861234,other,1.0,Check out these new sports roles.
116,0.0007762382636970175,0.0014468153565332575,0.00019170769839410164,0.0006107141361326952,0.0016995208259077876,0.8982263744469481,8.93962319491108e-05,0.09695923304043798,greed,1.0,"Spring Classes Start Next Week, See What We Have to Offer!"
117,6.49255587323317e-06,4.80696553889927e-05,6.345384405603966e-06,0.00011877394035774378,8.274570512481293e-05,0.00015781135001444497,6.592005646424597e-06,0.9995731694031887,other,1.0,Drop #3: Medinas - Marketplace for Medical Equipment
